Ticker,Name,Exchange
IEPUSD=X,IEP/USD,CCY
ILSMAD=X,ILS/MAD,CCY
ILSTHB=X,ILS/THB,CCY
IDRLKR=X,IDR/LKR,CCY
ILSJPY=X,ILS/JPY,CCY
ILSCLP=X,ILS/CLP,CCY
ISKTHB=X,ISK/THB,CCY
INRNOK=X,INR/NOK,CCY
ISKTWD=X,ISK/TWD,CCY
INRTZS=X,INR/TZS,CCY
INRMXN=X,INR/MXN,CCY
INMUA.NX,,
INRMUR=X,INR/MUR,CCY
INRLVL=X,INR/LVL,CCY
INRHUF=X,INR/HUF,CCY
ILSKWD=X,ILS/KWD,CCY
ILSISK=X,ILS/ISK,CCY
ILSAUD=X,ILS/AUD,CCY
IDRKRW=X,IDR/KRW,CCY
ISKNZD=X,ISK/NZD,CCY
ILS=X,USD/ILS,CCY
ILSBRL=X,ILS/BRL,CCY
INRTRY=X,INR/TRY,CCY
INRBGN=X,INR/BGN,CCY
IDRJPY=X,IDR/JPY,CCY
ISKSAR=X,ISK/SAR,CCY
INRTHB=X,INR/THB,CCY
INMUA.PA,LYXOR MUA INAV,PAR
ILSEGP=X,ILS/EGP,CCY
ISKAUD=X,ISK/AUD,CCY
INRKRW=X,INR/KRW,CCY
ISKSGD=X,ISK/SGD,CCY
INRPKR=X,INR/PKR,CCY
INRNZD=X,INR/NZD,CCY
ISKPHP=X,ISK/PHP,CCY
ISK=X,USD/ISK,CCY
ILSQAR=X,ILS/QAR,CCY
INRTWD=X,INR/TWD,CCY
ILSNZD=X,ILS/NZD,CCY
ISKSEK=X,ISK/SEK,CCY
IEPCHF=X,IEP/CHF,CCY
ILSLKR=X,ILS/LKR,CCY
JPYEUR=X,JPY/EUR,CCY
JPYUSD=X,JPY/USD,CCY
JPYGBP=X,JPY/GBP,CCY
JPY=X,USD/JPY,CCY
JPYNZD=X,JPY/NZD,CCY
JPYIQD=X,JPY/IQD,CCY
JPYZWL=X,JPY/ZWL,CCY
JPYXAF=X,JPY/XAF,CCY
JPYTJS=X,JPY/TJS,CCY
JPYSVC=X,JPY/SVC,CCY
JPYRON=X,JPY/RON,CCY
JPYNAD=X,JPY/NAD,CCY
JPYMMK=X,JPY/MMK,CCY
JPYLYD=X,JPY/LYD,CCY
JPYKGS=X,JPY/KGS,CCY
JPYILS=X,JPY/ILS,CCY
JPYCRC=X,JPY/CRC,CCY
JPYCNY=X,JPY/CNY,CCY
JPYAUD=X,JPY/AUD,CCY
JPYAFN=X,JPY/AFN,CCY
JODTHB=X,JOD/THB,CCY
JODSEK=X,JOD/SEK,CCY
JODRUB=X,JOD/RUB,CCY
JODKRW=X,JOD/KRW,CCY
JODILS=X,JOD/ILS,CCY
JODDKK=X,JOD/DKK,CCY
JPYGMD=X,JPY/GMD,CCY
JPYZMK=X,,
JMDCHF=X,JMD/CHF,CCY
JPYRWF=X,JPY/RWF,CCY
JPYGHS=X,JPY/GHS,CCY
JODCAD=X,JOD/CAD,CCY
JODAUD=X,JOD/AUD,CCY
JODKWD=X,JOD/KWD,CCY
JODLTL=X,JOD/LTL,CCY
JPYKZT=X,JPY/KZT,CCY
JPYAED=X,JPY/AED,CCY
JPYHTG=X,JPY/HTG,CCY
JPYKHR=X,JPY/KHR,CCY
JPYKMF=X,JPY/KMF,CCY
JMDGBP=X,JMD/GBP,CCY
JPYBGN=X,JPY/BGN,CCY
JPYCVE=X,JPY/CVE,CCY
JPYSLL=X,JPY/SLL,CCY
JPYSHP=X,JPY/SHP,CCY
JODMXN=X,JOD/MXN,CCY
JPYKPW=X,JPY/KPW,CCY
JPYCAD=X,JPY/CAD,CCY
JPYMNT=X,JPY/MNT,CCY
JPYCDF=X,JPY/CDF,CCY
JPYBYR=X,JPY/BYR,CCY
JPYBIF=X,JPY/BIF,CCY
JODLKR=X,JOD/LKR,CCY
JODTWD=X,JOD/TWD,CCY
JPYBTN=X,JPY/BTN,CCY
JPYHKD=X,JPY/HKD,CCY
JPYTMT=X,JPY/TMT,CCY
JMDCAD=X,JMD/CAD,CCY
JODAED=X,JOD/AED,CCY
JPYGTQ=X,JPY/GTQ,CCY
JPYBND=X,JPY/BND,CCY
JPYDJF=X,JPY/DJF,CCY
JPYMDL=X,JPY/MDL,CCY
JPYUAH=X,JPY/UAH,CCY
JPYXPF=X,JPY/XPF,CCY
JPYSZL=X,JPY/SZL,CCY
JPYBZD=X,JPY/BZD,CCY
JPYMVR=X,JPY/MVR,CCY
JODSAR=X,JOD/SAR,CCY
JPYERN=X,JPY/ERN,CCY
JPYBOB=X,JPY/BOB,CCY
JODPLN=X,JOD/PLN,CCY
JPYVUV=X,JPY/VUV,CCY
JODCNY=X,JOD/CNY,CCY
JPYWST=X,JPY/WST,CCY
JPYBDT=X,JPY/BDT,CCY
JODNOK=X,JOD/NOK,CCY
JPYFJD=X,JPY/FJD,CCY
JPYMXN=X,JPY/MXN,CCY
JPYMGA=X,JPY/MGA,CCY
JPYJMD=X,JPY/JMD,CCY
JPYZMW=X,JPY/ZMW,CCY
JPYNGN=X,JPY/NGN,CCY
JODQAR=X,JOD/QAR,CCY
JPYSBD=X,JPY/SBD,CCY
JPYLRD=X,JPY/LRD,CCY
JPYLBP=X,JPY/LBP,CCY
JPYDOP=X,JPY/DOP,CCY
JPYIRR=X,JPY/IRR,CCY
JPYETB=X,JPY/ETB,CCY
JPYCNH=X,JPY/CNH,CCY
JPYISK=X,JPY/ISK,CCY
JPYTOP=X,JPY/TOP,CCY
JPYMUR=X,JPY/MUR,CCY
JPYPKR=X,JPY/PKR,CCY
JPYITL=X,JPY/ITL,CCY
JPYCZK=X,JPY/CZK,CCY
JPYCLP=X,JPY/CLP,CCY
JODCZK=X,JOD/CZK,CCY
JPYPYG=X,JPY/PYG,CCY
JPYMOP=X,JPY/MOP,CCY
JPYDKK=X,JPY/DKK,CCY
JPYLSL=X,JPY/LSL,CCY
JPYSRD=X,JPY/SRD,CCY
JPYSYP=X,JPY/SYP,CCY
JPYKRW=X,JPY/KRW,CCY
JPYBMD=X,JPY/BMD,CCY
JODPHP=X,JOD/PHP,CCY
JPYFKP=X,JPY/FKP,CCY
JPYAMD=X,JPY/AMD,CCY
JPYMKD=X,JPY/MKD,CCY
JPYLAK=X,JPY/LAK,CCY
JPYRUB=X,JPY/RUB,CCY
JODLVL=X,JOD/LVL,CCY
JPYMZN=X,JPY/MZN,CCY
JPYTTD=X,JPY/TTD,CCY
JMD=X,USD/JMD,CCY
JPYAZN=X,JPY/AZN,CCY
JPYYER=X,JPY/YER,CCY
JMDUSD=X,JMD/USD,CCY
JODGBP=X,JOD/GBP,CCY
JPYBRL=X,JPY/BRL,CCY
JPYGYD=X,JPY/GYD,CCY
JPYNOK=X,JPY/NOK,CCY
JPYXOF=X,JPY/XOF,CCY
JPYTZS=X,JPY/TZS,CCY
JPYAOA=X,JPY/AOA,CCY
JODEUR=X,JOD/EUR,CCY
JPYBBD=X,JPY/BBD,CCY
JPYPAB=X,JPY/PAB,CCY
JPYMYR=X,JPY/MYR,CCY
JPYINR=X,JPY/INR,CCY
JODEGP=X,JOD/EGP,CCY
JPYTND=X,JPY/TND,CCY
JPYLTL=X,JPY/LTL,CCY
JODCHF=X,JOD/CHF,CCY
JPYGNF=X,JPY/GNF,CCY
JPYIDR=X,JPY/IDR,CCY
JPYSTD=X,JPY/STD,CCY
JODTRY=X,JOD/TRY,CCY
JPYBWP=X,JPY/BWP,CCY
JPYGIP=X,JPY/GIP,CCY
JPYANG=X,JPY/ANG,CCY
JPYUZS=X,JPY/UZS,CCY
JODKES=X,JOD/KES,CCY
JPYEGP=X,JPY/EGP,CCY
JPYBSD=X,JPY/BSD,CCY
JPYRSD=X,JPY/RSD,CCY
JPYXDR=X,JPY/XDR,CCY
JODINR=X,JOD/INR,CCY
JPYZAR=X,JPY/ZAR,CCY
JPYJOD=X,JPY/JOD,CCY
JPYAWG=X,JPY/AWG,CCY
JPYXCD=X,JPY/XCD,CCY
JPYMRO=X,JPY/MRO,CCY
JPYMWK=X,JPY/MWK,CCY
JPYSEK=X,JPY/SEK,CCY
JPYTHB=X,JPY/THB,CCY
JODHUF=X,JOD/HUF,CCY
JPYQAR=X,JPY/QAR,CCY
JPYCHF=X,JPY/CHF,CCY
JODIDR=X,JOD/IDR,CCY
JMDDKK=X,JMD/DKK,CCY
JODZAR=X,JOD/ZAR,CCY
JODHKD=X,JOD/HKD,CCY
JODJPY=X,JOD/JPY,CCY
JODAMD=X,JOD/AMD,CCY
JPYPEN=X,JPY/PEN,CCY
JPYLVL=X,JPY/LVL,CCY
JOD=X,USD/JOD,CCY
JODTND=X,JOD/TND,CCY
JPYHRK=X,JPY/HRK,CCY
JPYNPR=X,JPY/NPR,CCY
JPYSCR=X,JPY/SCR,CCY
JODMUR=X,JOD/MUR,CCY
JPYMAD=X,JPY/MAD,CCY
JPYALL=X,JPY/ALL,CCY
JODOMR=X,JOD/OMR,CCY
JPYKYD=X,JPY/KYD,CCY
JPYSDG=X,JPY/SDG,CCY
JPYHUF=X,JPY/HUF,CCY
JPYPGK=X,JPY/PGK,CCY
JPYSAR=X,JPY/SAR,CCY
JPYCOP=X,JPY/COP,CCY
JODSGD=X,JOD/SGD,CCY
JPYARS=X,JPY/ARS,CCY
JODMAD=X,JOD/MAD,CCY
JPYSGD=X,JPY/SGD,CCY
JPYUGX=X,JPY/UGX,CCY
JPYSOS=X,JPY/SOS,CCY
JMDEUR=X,JMD/EUR,CCY
JPYNIO=X,JPY/NIO,CCY
JPYHNL=X,JPY/HNL,CCY
JODUSD=X,JOD/USD,CCY
JPYTWD=X,JPY/TWD,CCY
JPYBAM=X,JPY/BAM,CCY
JPYVEF=X,JPY/VEF,CCY
JPYCUP=X,JPY/CUP,CCY
JPYPHP=X,JPY/PHP,CCY
JODNZD=X,JOD/NZD,CCY
JPYKES=X,JPY/KES,CCY
JPYUYU=X,JPY/UYU,CCY
JPYPLN=X,JPY/PLN,CCY
JPYVND=X,JPY/VND,CCY
JPYGEL=X,JPY/GEL,CCY
JPYLKR=X,JPY/LKR,CCY
JPYDZD=X,JPY/DZD,CCY
KZTDKK=X,KZT/DKK,CCY
KWDTWD=X,KWD/TWD,CCY
KWDSEK=X,KWD/SEK,CCY
KWDPLN=X,KWD/PLN,CCY
KWDPKR=X,KWD/PKR,CCY
KWDCZK=X,KWD/CZK,CCY
KRWPHP=X,KRW/PHP,CCY
KRWLKR=X,KRW/LKR,CCY
KRWJPY=X,KRW/JPY,CCY
KRWISK=X,KRW/ISK,CCY
KGSCHF=X,KGS/CHF,CCY
KESTND=X,KES/TND,CCY
KESSAR=X,KES/SAR,CCY
KESQAR=X,KES/QAR,CCY
KESLVL=X,KES/LVL,CCY
KESHKD=X,KES/HKD,CCY
KESCZK=X,KES/CZK,CCY
KESLKR=X,KES/LKR,CCY
KWDLTL=X,KWD/LTL,CCY
KGSGBP=X,KGS/GBP,CCY
KESJOD=X,KES/JOD,CCY
KWDOMR=X,KWD/OMR,CCY
KWDPHP=X,KWD/PHP,CCY
KRWTWD=X,KRW/TWD,CCY
KWDSAR=X,KWD/SAR,CCY
KRW=X,USD/KRW,CCY
KESZAR=X,KES/ZAR,CCY
KESRUB=X,KES/RUB,CCY
KWDEGP=X,KWD/EGP,CCY
KRWHKD=X,KRW/HKD,CCY
KES=X,USD/KES,CCY
KGSEUR=X,KGS/EUR,CCY
KRWZAR=X,KRW/ZAR,CCY
KESIDR=X,KES/IDR,CCY
KRWDKK=X,KRW/DKK,CCY
KESJPY=X,KES/JPY,CCY
KRWUGX=X,KRW/UGX,CCY
KRWHUF=X,KRW/HUF,CCY
KWDSGD=X,KWD/SGD,CCY
KRWINR=X,KRW/INR,CCY
KRWEGP=X,KRW/EGP,CCY
KESSGD=X,KES/SGD,CCY
KWD=X,USD/KWD,CCY
KESEUR=X,KES/EUR,CCY
KWDJPY=X,KWD/JPY,CCY
KWDMUR=X,KWD/MUR,CCY
KWDCHF=X,KWD/CHF,CCY
KGS=X,USD/KGS,CCY
KWDJOD=X,KWD/JOD,CCY
KWDTHB=X,KWD/THB,CCY
KESEGP=X,KES/EGP,CCY
KESGBP=X,KES/GBP,CCY
KRWBWP=X,KRW/BWP,CCY
KESMXN=X,KES/MXN,CCY
KWDNZD=X,KWD/NZD,CCY
20162407.SW,,
KMF=X,USD/KMF,CCY
KWDISK=X,KWD/ISK,CCY
KESNZD=X,KES/NZD,CCY
KRWMUR=X,KRW/MUR,CCY
KRWMXN=X,KRW/MXN,CCY
KYDUSD=X,KYD/USD,CCY
KWDNOK=X,KWD/NOK,CCY
KESMUR=X,KES/MUR,CCY
KWDHKD=X,KWD/HKD,CCY
KWDMXN=X,KWD/MXN,CCY
KRWMAD=X,KRW/MAD,CCY
KRWKES=X,KRW/KES,CCY
KESNOK=X,KES/NOK,CCY
KWDXDR=X,KWD/XDR,CCY
KRWTHB=X,KRW/THB,CCY
KWDRUB=X,KWD/RUB,CCY
KHR=X,USD/KHR,CCY
KWDINR=X,KWD/INR,CCY
KWDMAD=X,KWD/MAD,CCY
KESTRY=X,KES/TRY,CCY
KESAED=X,KES/AED,CCY
KWDBHD=X,KWD/BHD,CCY
KZT=X,USD/KZT,CCY
KWDRSD=X,KWD/RSD,CCY
KPW=X,USD/KPW,CCY
KESCHF=X,KES/CHF,CCY
KWDGBP=X,KWD/GBP,CCY
KYDEUR=X,KYD/EUR,CCY
KWDZAR=X,KWD/ZAR,CCY
KWDUSD=X,KWD/USD,CCY
KESMAD=X,KES/MAD,CCY
KESTWD=X,KES/TWD,CCY
KYDGBP=X,KYD/GBP,CCY
KESDKK=X,KES/DKK,CCY
KESPHP=X,KES/PHP,CCY
KWDILS=X,KWD/ILS,CCY
KWDTND=X,KWD/TND,CCY
KRWSEK=X,KRW/SEK,CCY
KWDDKK=X,KWD/DKK,CCY
KESAUD=X,KES/AUD,CCY
KWDHUF=X,KWD/HUF,CCY
KWDKES=X,KWD/KES,CCY
KRWRUB=X,KRW/RUB,CCY
KWDAED=X,Kuwaiti Dinar (b) vs UAE Dirham,CCY
KWDCNY=X,KWD/CNY,CCY
KWDEUR=X,KWD/EUR,CCY
KWDIDR=X,KWD/IDR,CCY
KESILS=X,KES/ILS,CCY
KWDTRY=X,KWD/TRY,CCY
KWDCAD=X,KWD/CAD,CCY
KESLTL=X,KES/LTL,CCY
KRWCZK=X,KRW/CZK,CCY
KESUSD=X,KES/USD,CCY
KYDCHF=X,KYD/CHF,CCY
KGSUSD=X,KGS/USD,CCY
KESTHB=X,KES/THB,CCY
KWDLVL=X,KWD/LVL,CCY
KESSEK=X,KES/SEK,CCY
KESPLN=X,KES/PLN,CCY
KRWCNY=X,KRW/CNY,CCY
KWDAUD=X,KWD/AUD,CCY
KESCAD=X,KES/CAD,CCY
KRWPKR=X,KRW/PKR,CCY
KRWIDR=X,KRW/IDR,CCY
KRWNOK=X,KRW/NOK,CCY
20162411.SW,,
KRWGHS=X,KRW/GHS,CCY
KYD=X,USD/KYD,CCY
KRWCRC=X,KRW/CRC,CCY
29134346=X,,
KWDLKR=X,KWD/LKR,CCY
KESKRW=X,KES/KRW,CCY
KESHUF=X,KES/HUF,CCY
KESCNY=X,KES/CNY,CCY
KWDQAR=X,KWD/QAR,CCY
LVLTHB=X,LVL/THB,CCY
LVLSGD=X,LVL/SGD,CCY
LVLSAR=X,LVL/SAR,CCY
LVLPHP=X,LVL/PHP,CCY
LTLTHB=X,LTL/THB,CCY
LTLSGD=X,LTL/SGD,CCY
LTLRUB=X,LTL/RUB,CCY
LTLKRW=X,LTL/KRW,CCY
LTLJOD=X,LTL/JOD,CCY
LTLAED=X,LTL/AED,CCY
LKRUSD=X,LKR/USD,CCY
LKRTHB=X,LKR/THB,CCY
LKRNOK=X,LKR/NOK,CCY
LKRJPY=X,LKR/JPY,CCY
LKRHKD=X,LKR/HKD,CCY
LKRCNY=X,LKR/CNY,CCY
LKRAUD=X,LKR/AUD,CCY
LVLAED=X,LVL/AED,CCY
LSL=X,USD/LSL,CCY
LKRJOD=X,LKR/JOD,CCY
LKR=X,USD/LKR,CCY
LTLPHP=X,LTL/PHP,CCY
LKRHUF=X,LKR/HUF,CCY
LVLKRW=X,LVL/KRW,CCY
LVLIDR=X,LVL/IDR,CCY
LTLLKR=X,LTL/LKR,CCY
LVLHUF=X,LVL/HUF,CCY
LTLKES=X,LTL/KES,CCY
LSLEUR=X,LSL/EUR,CCY
LTLGBP=X,LTL/GBP,CCY
LVLNOK=X,LVL/NOK,CCY
LKRCZK=X,LKR/CZK,CCY
LKRXDR=X,LKR/XDR,CCY
LTLRSD=X,LTL/RSD,CCY
LKRMUR=X,LKR/MUR,CCY
LVLDKK=X,LVL/DKK,CCY
LVLTRY=X,LVL/TRY,CCY
LKRQAR=X,LKR/QAR,CCY
LRD=X,USD/LRD,CCY
LVLZAR=X,LVL/ZAR,CCY
LTLMAD=X,LTL/MAD,CCY
LTLSEK=X,LTL/SEK,CCY
LVLGBP=X,LVL/GBP,CCY
LSLCHF=X,LSL/CHF,CCY
LYDMAD=X,LYD/MAD,CCY
LVLQAR=X,LVL/QAR,CCY
LVLCHF=X,LVL/CHF,CCY
LVLCAD=X,LVL/CAD,CCY
LVLKES=X,LVL/KES,CCY
LTLTRY=X,LTL/TRY,CCY
LTLINR=X,LTL/INR,CCY
LKRNZD=X,LKR/NZD,CCY
LVLEGP=X,LVL/EGP,CCY
LVLAUD=X,LVL/AUD,CCY
LKRTND=X,LKR/TND,CCY
LKRSAR=X,LKR/SAR,CCY
LTLISK=X,LTL/ISK,CCY
LTLCNY=X,LTL/CNY,CCY
LSLGBP=X,LSL/GBP,CCY
LTLHKD=X,LTL/HKD,CCY
LVLRUB=X,LVL/RUB,CCY
LKRZAR=X,LKR/ZAR,CCY
LTLRON=X,LTL/RON,CCY
LTLQAR=X,LTL/QAR,CCY
LVLJPY=X,LVL/JPY,CCY
LBP=X,USD/LBP,CCY
LKRISK=X,LKR/ISK,CCY
LKRTRY=X,LKR/TRY,CCY
LTLBRL=X,LTL/BRL,CCY
LTLAUD=X,LTL/AUD,CCY
LVLILS=X,LVL/ILS,CCY
LVLTND=X,LVL/TND,CCY
LKRTWD=X,LKR/TWD,CCY
LKRPLN=X,LKR/PLN,CCY
LKRLTL=X,LKR/LTL,CCY
LYDCHF=X,LYD/CHF,CCY
LVLMXN=X,LVL/MXN,CCY
LKRAED=X,LKR/AED,CCY
LKRGBP=X,LKR/GBP,CCY
LTLIDR=X,LTL/IDR,CCY
LTLTND=X,LTL/TND,CCY
LTLEGP=X,LTL/EGP,CCY
LYDUSD=X,LYD/USD,CCY
LKRMAD=X,LKR/MAD,CCY
LYDXDR=X,LYD/XDR,CCY
LVLMAD=X,LVL/MAD,CCY
LVLNZD=X,LVL/NZD,CCY
LTLNOK=X,LTL/NOK,CCY
LKRCHF=X,LKR/CHF,CCY
LKRRUB=X,LKR/RUB,CCY
LVLKWD=X,LVL/KWD,CCY
LVLOMR=X,LVL/OMR,CCY
LVLEUR=X,LVL/EUR,CCY
LVLSEK=X,LVL/SEK,CCY
LTLSAR=X,LTL/SAR,CCY
LVLHKD=X,LVL/HKD,CCY
LKRCAD=X,LKR/CAD,CCY
LSLUSD=X,LSL/USD,CCY
LTLOMR=X,LTL/OMR,CCY
LTLMXN=X,LTL/MXN,CCY
LKRKRW=X,LKR/KRW,CCY
LTLTWD=X,LTL/TWD,CCY
LVLLTL=X,LVL/LTL,CCY
LAK=X,USD/LAK,CCY
LKRILS=X,LKR/ILS,CCY
LTLKWD=X,LTL/KWD,CCY
LKRIDR=X,LKR/IDR,CCY
LVLJOD=X,LVL/JOD,CCY
LVLLKR=X,LVL/LKR,CCY
LTL=X,USD/LTL,CCY
LTLILS=X,LTL/ILS,CCY
LTLHUF=X,LTL/HUF,CCY
LKRMXN=X,LKR/MXN,CCY
LTLJPY=X,LTL/JPY,CCY
LKRINR=X,LKR/INR,CCY
LVLISK=X,LVL/ISK,CCY
LVLCNY=X,LVL/CNY,CCY
LTLCHF=X,LTL/CHF,CCY
LTLZAR=X,LTL/ZAR,CCY
LKRKES=X,LKR/KES,CCY
LKREUR=X,LKR/EUR,CCY
LVLUSD=X,LVL/USD,CCY
LTLEUR=X,LTL/EUR,CCY
LVLMUR=X,LVL/MUR,CCY
LKRDKK=X,LKR/DKK,CCY
LKRSEK=X,LKR/SEK,CCY
LKREGP=X,LKR/EGP,CCY
LKRPHP=X,LKR/PHP,CCY
LVLINR=X,LVL/INR,CCY
LTLUSD=X,LTL/USD,CCY
LTLDKK=X,LTL/DKK,CCY
LTLMUR=X,LTL/MUR,CCY
LTLCAD=X,LTL/CAD,CCY
LKRSGD=X,LKR/SGD,CCY
LYD=X,USD/LYD,CCY
LRDUSD=X,LRD/USD,CCY
LTLNZD=X,LTL/NZD,CCY
LTLHRK=X,LTL/HRK,CCY
LVLTWD=X,LVL/TWD,CCY
MYRHKD=X,MYR/HKD,CCY
MXNJPY=X,MXN/JPY,CCY
MYRXDR=X,MYR/XDR,CCY
MYRUSD=X,MYR/USD,CCY
MYRTND=X,MYR/TND,CCY
MYRPHP=X,MYR/PHP,CCY
MYRMAD=X,MYR/MAD,CCY
MYRKWD=X,MYR/KWD,CCY
MYRAUD=X,MYR/AUD,CCY
MYRARS=X,MYR/ARS,CCY
MYR=X,USD/MYR,CCY
MXNXDR=X,MXN/XDR,CCY
MXNUYU=X,MXN/UYU,CCY
MXNSAR=X,MXN/SAR,CCY
MXNPYG=X,MXN/PYG,CCY
MXNPEN=X,MXN/PEN,CCY
MXNLTL=X,MXN/LTL,CCY
MXNKES=X,MXN/KES,CCY
MURMXN=X,MUR/MXN,CCY
MURKES=X,MUR/KES,CCY
MURILS=X,MUR/ILS,CCY
MUREUR=X,MUR/EUR,CCY
MOPUSD=X,MOP/USD,CCY
MOPJPY=X,MOP/JPY,CCY
MADILS=X,MAD/ILS,CCY
MADCNY=X,MAD/CNY,CCY
MADAED=X,MAD/AED,CCY
MADTND=X,MAD/TND,CCY
MVRCHF=X,MVR/CHF,CCY
MVREUR=X,MVR/EUR,CCY
MURLKR=X,MUR/LKR,CCY
29134347=X,,
MXNAED=X,MXN/AED,CCY
MURINR=X,MUR/INR,CCY
MDLCHF=X,MDL/CHF,CCY
MXNUSD=X,MXN/USD,CCY
MURHUF=X,MUR/HUF,CCY
MXNBRL=X,MXN/BRL,CCY
MURSGD=X,MUR/SGD,CCY
MXNCHF=X,MXN/CHF,CCY
MXNBOB=X,MXN/BOB,CCY
MURCZK=X,MUR/CZK,CCY
MADZAR=X,MAD/ZAR,CCY
MXNHKD=X,MXN/HKD,CCY
MYRSGD=X,MYR/SGD,CCY
MOPGBP=X,MOP/GBP,CCY
MADQAR=X,MAD/QAR,CCY
MKDJPY=X,MKD/JPY,CCY
MOP=X,USD/MOP,CCY
MROMAD=X,MRO/MAD,CCY
MRO=X,USD/MRO,CCY
MZNJPY=X,MZN/JPY,CCY
MYRCOP=X,MYR/COP,CCY
MURRUB=X,MUR/RUB,CCY
MURCAD=X,MUR/CAD,CCY
MADJPY=X,MAD/JPY,CCY
MXNCAD=X,MXN/CAD,CCY
MYRBRL=X,MYR/BRL,CCY
MAD=X,USD/MAD,CCY
MADIDR=X,MAD/IDR,CCY
MADEGP=X,MAD/EGP,CCY
MYRBMD=X,MYR/BMD,CCY
MWK=X,USD/MWK,CCY
MYRVEF=X,MYR/VEF,CCY
MXNQAR=X,MXN/QAR,CCY
MURCNY=X,MUR/CNY,CCY
MADMXN=X,MAD/MXN,CCY
MADPHP=X,MAD/PHP,CCY
MXNKWD=X,MXN/KWD,CCY
MKD=X,USD/MKD,CCY
MURPHP=X,MUR/PHP,CCY
MADTWD=X,MAD/TWD,CCY
MYRCHF=X,MYR/CHF,CCY
MADCAD=X,MAD/CAD,CCY
MADLVL=X,MAD/LVL,CCY
MURPLN=X,MUR/PLN,CCY
MNT=X,USD/MNT,CCY
MADLTL=X,MAD/LTL,CCY
MOPCAD=X,MOP/CAD,CCY
MADRUB=X,MAD/RUB,CCY
MXNTND=X,MXN/TND,CCY
MYRCAD=X,MYR/CAD,CCY
MADGBP=X,MAD/GBP,CCY
MURISK=X,MUR/ISK,CCY
MXNTWD=X,MXN/TWD,CCY
MXNEUR=X,MXN/EUR,CCY
MVRGBP=X,MVR/GBP,CCY
MXNLVL=X,MXN/LVL,CCY
MOPCHF=X,MOP/CHF,CCY
MURSAR=X,MUR/SAR,CCY
MDLUSD=X,MDL/USD,CCY
MADHUF=X,MAD/HUF,CCY
MYREUR=X,MYR/EUR,CCY
MYRLBP=X,MYR/LBP,CCY
MURIDR=X,MUR/IDR,CCY
MURDKK=X,MUR/DKK,CCY
MYRIDR=X,MYR/IDR,CCY
MURHKD=X,MUR/HKD,CCY
MYRILS=X,MYR/ILS,CCY
MOPEUR=X,MOP/EUR,CCY
MYRAED=X,MYR/AED,CCY
MADUSD=X,MAD/USD,CCY
MADJOD=X,MAD/JOD,CCY
MURTWD=X,MUR/TWD,CCY
MYRZAR=X,MYR/ZAR,CCY
MURTND=X,MUR/TND,CCY
MXNOMR=X,MXN/OMR,CCY
MOPAUD=X,MOP/AUD,CCY
MXNINR=X,MXN/INR,CCY
MADKWD=X,MAD/KWD,CCY
MURKWD=X,MUR/KWD,CCY
MZNEUR=X,MZN/EUR,CCY
MURAED=X,MUR/AED,CCY
MXNGBP=X,MXN/GBP,CCY
MXNJOD=X,MXN/JOD,CCY
MXNDKK=X,MXN/DKK,CCY
MYRCLP=X,MYR/CLP,CCY
MADEUR=X,MAD/EUR,CCY
MDLGBP=X,MDL/GBP,CCY
MURUSD=X,MUR/USD,CCY
MURMAD=X,MUR/MAD,CCY
MYRINR=X,MYR/INR,CCY
MVR=X,USD/MVR,CCY
MURNZD=X,MUR/NZD,CCY
MXNAUD=X,MXN/AUD,CCY
MXNCLP=X,MXN/CLP,CCY
MYRJPY=X,MYR/JPY,CCY
MURZAR=X,MUR/ZAR,CCY
MADNZD=X,MAD/NZD,CCY
MVRUSD=X,MVR/USD,CCY
MXNPHP=X,MXN/PHP,CCY
MZNCHF=X,MZN/CHF,CCY
MURSEK=X,MUR/SEK,CCY
MURJPY=X,MUR/JPY,CCY
MXNSGD=X,MXN/SGD,CCY
MXNZAR=X,MXN/ZAR,CCY
MXNIDR=X,MXN/IDR,CCY
MYRMXN=X,MYR/MXN,CCY
MXNMUR=X,MXN/MUR,CCY
MYRCNH=X,MYR/CNH,CCY
MURLVL=X,MUR/LVL,CCY
MURLTL=X,MUR/LTL,CCY
MOPSGD=X,MOP/SGD,CCY
MYRRUB=X,MYR/RUB,CCY
MURTRY=X,MUR/TRY,CCY
MUR=X,USD/MUR,CCY
MURJOD=X,MUR/JOD,CCY
MYRNZD=X,MYR/NZD,CCY
MXNHUF=X,MXN/HUF,CCY
MUREGP=X,MUR/EGP,CCY
MOPHKD=X,MOP/HKD,CCY
MURCHF=X,MUR/CHF,CCY
MXNMYR=X,MXN/MYR,CCY
MADSEK=X,MAD/SEK,CCY
OMA.PA,OMA.PA,PAR
MZN=X,USD/MZN,CCY
MYRKRW=X,MYR/KRW,CCY
MMK=X,USD/MMK,CCY
MADCHF=X,MAD/CHF,CCY
MYRNGN=X,MYR/NGN,CCY
MXNEGP=X,MXN/EGP,CCY
MADDKK=X,MAD/DKK,CCY
MXNNZD=X,MXN/NZD,CCY
MADHKD=X,MAD/HKD,CCY
MDL=X,USD/MDL,CCY
MXNVEF=X,MXN/VEF,CCY
MXNSEK=X,MXN/SEK,CCY
MADINR=X,MAD/INR,CCY
MXNTHB=X,MXN/THB,CCY
MURQAR=X,MUR/QAR,CCY
MADKES=X,MAD/KES,CCY
MURNOK=X,MUR/NOK,CCY
MADKRW=X,MAD/KRW,CCY
