,Date,Open,High,Low,Close,Adj Close,Volume
279,2013-02-13,13.0765,13.498,13.015,13.4735,13.4735,105860000
280,2013-02-14,13.3685,13.5325,13.27,13.462,13.462,69260000
281,2013-02-15,13.3815,13.446,13.1555,13.2545,13.2545,79598000
282,2013-02-19,13.2955,13.5055,13.225,13.4875,13.4875,57084000
283,2013-02-20,13.51,13.715,13.3185,13.3205,13.3205,70578000
284,2013-02-21,13.256,13.474,13.1625,13.297,13.297,72748000
285,2013-02-22,13.331,13.3555,13.0805,13.271,13.271,62496000
286,2013-02-25,13.347,13.4345,12.9825,12.9935,12.9935,60648000
287,2013-02-26,13.0445,13.102,12.7865,12.968,12.968,66972000
288,2013-02-27,12.97,13.2915,12.843,13.1625,13.1625,58162000
289,2013-02-28,13.0905,13.35,13.0315,13.2135,13.2135,53344000
290,2013-03-01,13.1635,13.33,13.052,13.287,13.287,59140000
291,2013-03-04,13.268,13.665,13.207,13.6555,13.6555,69060000
292,2013-03-05,13.7,13.834,13.4995,13.7795,13.7795,73724000
293,2013-03-06,13.788,13.8245,13.5915,13.6895,13.6895,41014000
294,2013-03-07,13.705,13.74,13.5925,13.694,13.694,38780000
295,2013-03-08,13.75,13.772,13.575,13.7095,13.7095,37596000
296,2013-03-11,13.6715,13.6995,13.52,13.562,13.562,38098000
297,2013-03-12,13.55,13.87,13.518,13.7065,13.7065,64924000
298,2013-03-13,13.762,13.825,13.632,13.755,13.755,37684000
299,2013-03-14,13.4835,13.5,13.1765,13.287,13.287,104534000
300,2013-03-15,13.249,13.363,13.0025,13.091,13.091,97318000
301,2013-03-18,12.965,13.0745,12.856,12.8945,12.8945,54404000
302,2013-03-19,12.92,12.975,12.631,12.8205,12.8205,74770000
303,2013-03-20,12.9025,12.988,12.7275,12.864,12.864,54778000
304,2013-03-21,12.8055,12.85,12.634,12.6695,12.6695,56128000
305,2013-03-22,12.7275,12.8885,12.6035,12.8875,12.8875,62492000
306,2013-03-25,12.929,12.9715,12.725,12.801,12.801,50278000
307,2013-03-26,12.8525,13.074,12.814,13.0155,13.0155,48420000
308,2013-03-27,12.9375,13.2965,12.895,13.265,13.265,57498000
309,2013-03-28,13.291,13.369,13.203,13.3245,13.3245,49474000
310,2013-04-01,13.349,13.37,13.0505,13.0805,13.0805,50496000
311,2013-04-02,13.12,13.2945,13.0275,13.166,13.166,52622000
312,2013-04-03,13.106,13.1835,12.8875,12.9515,12.9515,48276000
313,2013-04-04,12.9615,13.0205,12.806,12.954,12.954,39288000
314,2013-04-05,12.786,12.809,12.6835,12.774,12.774,51148000
315,2013-04-08,12.796,12.984,12.7815,12.9475,12.9475,45912000
316,2013-04-09,12.9425,13.1305,12.85,13.057,13.057,43132000
317,2013-04-10,13.089,13.299,12.966,13.2385,13.2385,46450000
318,2013-04-11,13.237,13.5485,13.237,13.4925,13.4925,61810000
319,2013-04-12,13.506,13.6635,13.351,13.6435,13.6435,57326000
320,2013-04-15,13.554,13.756,13.355,13.386,13.386,66520000
321,2013-04-16,13.4655,13.64,13.403,13.617,13.617,42744000
322,2013-04-17,13.54,13.5425,13.2125,13.37,13.37,62702000
323,2013-04-18,13.3405,13.3495,12.83,12.971,12.971,62752000
324,2013-04-19,12.908,13.144,12.875,13.016,13.016,52050000
325,2013-04-22,12.9675,13.23,12.9015,13.1775,13.1775,42382000
326,2013-04-23,13.225,13.4935,13.225,13.445,13.445,45412000
327,2013-04-24,13.475,13.5735,13.3405,13.439,13.439,37056000
328,2013-04-25,13.5765,13.79,13.525,13.735,13.735,122330000
329,2013-04-26,13.4985,13.601,12.6405,12.7405,12.7405,280600000
330,2013-04-29,12.745,12.8505,12.4575,12.487,12.487,142340000
331,2013-04-30,12.4685,12.734,12.428,12.6905,12.6905,84976000
332,2013-05-01,12.695,12.71,12.2875,12.4115,12.4115,87828000
333,2013-05-02,12.447,12.6465,12.289,12.6275,12.6275,78724000
334,2013-05-03,12.807,12.9625,12.735,12.9025,12.9025,70280000
335,2013-05-06,12.9045,12.975,12.671,12.786,12.786,46956000
336,2013-05-07,12.8155,12.987,12.6455,12.8865,12.8865,62674000
337,2013-05-08,12.8435,13.015,12.7665,12.934,12.934,53540000
338,2013-05-09,12.9365,13.1775,12.844,13.008,13.008,55386000
339,2013-05-10,13.044,13.1825,13.0105,13.1815,13.1815,62906000
340,2013-05-13,13.1385,13.294,13.1,13.2255,13.2255,42990000
341,2013-05-14,13.225,13.47,13.2015,13.4165,13.4165,54000000
342,2013-05-15,13.3535,13.4525,13.228,13.328,13.328,54410000
343,2013-05-16,13.298,13.4215,13.1925,13.206,13.206,32870000
344,2013-05-17,13.2915,13.499,13.25,13.495,13.495,50546000
345,2013-05-20,13.45,13.5895,13.325,13.3815,13.3815,44180000
346,2013-05-21,13.437,13.5385,13.383,13.443,13.443,34824000
347,2013-05-22,13.3695,13.3795,13.04,13.148,13.148,66640000
348,2013-05-23,13.0245,13.1585,12.9795,13.09,13.09,40006000
349,2013-05-24,12.9925,13.0965,12.917,13.087,13.087,33926000
